Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines,USD_EM_Index
11/5/2016,7.765,-48.51,73.32,-28.43,-7.033,245.9884681,40.4045,-0.36399995
12/5/2016,27.719,7.7,11.6,-24.88,-7.384,-113.8751148,-0.7534,0.391005825
13/5/2016,-25.575,239.89,-135.56,116.1,-4.345,-84.35284792,14.3146,0.36892239
16/5/2016,-0.044,-14.44,-10.95,16.33,-72.872,-20.13831733,5.8635,0.056873809
17/5/2016,-6.515,19.78,-68.01,-18.34,5.45,57.33795832,-0.4497,0.038525617
18/5/2016,19.906,-0.68,-2.4,25.35,-121.787,-13.16518132,-0.1063,0.401835107
19/5/2016,-51.213,50.68,-34.05,3.68,-38.018,-69.67741935,0.0757,0.592368287
20/5/2016,8.451,-102.71,-74.67,0,-102.521,-40.77834275,-10.7714,-0.321716459
23/5/2016,13.041,-5.34,-2.37,12.65,-19.326,-9.95353524,-4.6308,0.152838263
24/5/2016,3.771,-118.37,-79.96,-10.47,29.753,-0.950860983,-2.2974,-0.002631701
25/5/2016,24.871,75.55,134.39,10.25,-122.591,31.70885546,19.0601,-0.030906442
26/5/2016,20.241,107.06,-7.68,15.09,14.613,0,180.364,-0.13902724
27/5/2016,26.645,98.13,128.96,74.17,20.139,41.00102541,17.5077,0.076250972
31/5/2016,27.811,2.93,-31.17,45,-173.373,-99.56409759,49.4112,0.205002557
1/6/2016,2.469,51.01,216.49,-12,-176.655,-46.53751076,10.0327,0.241812073
2/6/2016,32.694,89.65,325.55,29.28,10.506,-19.49033245,5.0631,0.078727344
3/6/2016,12.793,239.7,-127.77,158,129.116,55.66633593,10.0563,-0.505744932
6/6/2016,41.079,9.74,0,21.52,-123.465,123.8850674,9.297,-0.168953071
7/6/2016,47.679,81.26,238.91,50.82,29.033,104.5861668,53.2087,-0.412141735
8/6/2016,-4.127,81,269.33,37.56,-108.785,93.9299634,42.1273,-0.67469714
9/6/2016,30.96,39.53,353.34,-8.82,-105.474,36.78863463,4.1079,0.36256504
10/6/2016,7.112,32.8,-9.32,-2.42,-111.256,-83.19981356,-8.2122,0.513852899
13/6/2016,-30.147,53.35,-167.1,-12.39,-92.472,35.6646851,-9.3245,0.605953477
14/6/2016,54.097,-13.74,-108.16,-2.11,-80.752,-103.7311504,-6.6074,0.432298963
15/6/2016,-17.617,-11.99,-7.52,25.42,-201.513,-56.32705923,-11.3283,-0.367305213
16/6/2016,-0.416,-16.1,-21.45,-27.41,0,51.30294287,7.3843,0.369583973
17/6/2016,5.19,7.94,-61.2,19.85,-17.075,24.14493517,30.2954,-0.359503981
20/6/2016,-20.266,-78.27,62.73,33.56,-7.68,121.3432308,7.6375,-0.506780792
21/6/2016,40.448,62.41,-152.73,-4.1,-6.985,85.19711792,22.8485,0.006129308
22/6/2016,25.806,-4.72,31.08,-3.35,-63.15,26.07964471,24.2867,-0.326653198
23/6/2016,18.037,33.85,-21.92,36.65,-59.045,94.33075586,11.7809,-0.47907318
24/6/2016,43.735,-84.91,-50.46,-22.19,-154.234,-202.2022805,26.0892,1.493900554
27/6/2016,58.686,-10.17,-106.25,-37.45,-178.733,-147.538838,10.5004,0.771932771
28/6/2016,52.427,-31.71,-338.52,54.58,-38.833,-34.86179649,-3.1374,-0.655669408
29/6/2016,131.538,21.49,5.95,-8.38,-80.353,32.18036707,8.3061,-0.926583749
30/6/2016,131.792,219.11,349.39,195.6,94.715,162.2635871,67.5151,-0.028556365
1/7/2016,75.084,-39.06,249.09,0,-94.981,195.7530986,41.8083,-0.163140664
5/7/2016,0,43.81,4.95,35.09,-91.845,-5.07113452,19.8057,0.894928835
6/7/2016,0,0,-404.81,-34.95,-201.573,-29.07351793,0,0.080961423
7/7/2016,0,-64.3,201.63,50.87,-76.646,21.71551596,-15.4227,0.095259314
8/7/2016,0,94.16,-13.17,14.76,-88.993,147.7367639,46.688,-0.578529976
11/7/2016,115.47,159.84,272.2,17.39,37.791,163.4025323,17.0297,-0.075230828
12/7/2016,120.437,54.38,154.42,92.43,-49.496,206.1378808,20.4492,-0.428576041
13/7/2016,66.31,48.16,538.95,129.04,107.324,30.57298689,52.1074,0.144313654
14/7/2016,39.223,125.23,338.21,114.1,16.029,178.0063379,28.0476,-0.384929212
15/7/2016,91.852,210.61,418.54,111.09,77.229,109.4902343,39.8421,0.425940792
18/7/2016,3.392,86.01,200.95,0,90.896,134.3457685,10.6454,0.013723612
19/7/2016,61.313,105.92,253.99,0,229.436,104.7855934,20.7217,0.185892891
20/7/2016,65.76,71.92,166.34,144.09,55.75,55.64950604,20.7373,-0.012081477
21/7/2016,37.782,65.67,120.96,74.02,53.861,55.31587151,28.0567,0.019397718
22/7/2016,-17.583,77.23,73.55,57.5,-20.74,-15.80318201,-1.5681,0.056725237
25/7/2016,7.649,119.52,176.58,54.39,58.494,-10.98518721,13.4325,0.343490262
26/7/2016,28.76,106.64,192.08,79.79,16.81,5.446720186,25.9004,-0.019150741
27/7/2016,47.012,70.63,198.45,91.3,-72.094,19.1999019,21.3203,0.097156343
28/7/2016,41.717,299.85,220.55,120.34,-95.192,4.098046958,18.2156,-0.135807945
29/7/2016,121.13,31.15,210.52,18.04,-140.471,7.945584931,-0.8533,-0.486880332
1/8/2016,140.514,98.23,259.29,21.62,95.727,18.00245023,15.6313,0.042246528
2/8/2016,223.36,37.01,46.85,2.09,-61.724,-45.76722498,-1.8194,0.031162409
3/8/2016,27.521,93.98,-67.54,-32.84,0,-58.43143916,53.7978,0.135520108
4/8/2016,79.104,82.07,62.51,28.9,-34.342,-21.12802205,1.48,-0.172388163
5/8/2016,112.48,73.13,196.02,28.06,4.764,-58.12537521,-2.2408,0.09150654
8/8/2016,52.452,175.56,81.75,196.71,47.883,41.8924284,-5.52,-0.475554166
9/8/2016,73.865,47.98,220.32,151.58,0,-4.105433849,6.8289,-0.476280334
10/8/2016,200.181,75.03,367.49,100.55,167.117,-52.33775788,-2.6054,-0.246743079
11/8/2016,4.68,95.87,-62.98,131.29,79.942,-31.29063037,150.309,-0.15528957
12/8/2016,52.075,190.49,64.37,0,43.297,-29.35208092,-1.5709,0.122476523
15/8/2016,27.099,0,0,76.04,-39.424,-8.125804325,-11.767,-0.35586397
16/8/2016,44.373,116.79,-21.3,-26.84,-59.412,5.749797015,-16.4139,-0.217038651
17/8/2016,0,0,10.16,37.75,92.588,-29.44347392,-21.4892,0.777786253
18/8/2016,108.726,38.22,206.17,12.11,-13.641,-6.10502269,-11.4788,-0.462594616
19/8/2016,-40.339,81.17,210.67,12.76,-86.036,-42.38474264,-10.5443,0.526099858
22/8/2016,21.631,-16.83,-40.48,58.35,57.362,-159.9837536,4.7805,0.19447545
23/8/2016,-12.337,0.93,53.81,18.41,0.739,-5.723472669,-10.0125,0.0042869
24/8/2016,-63.662,-4.85,-36.69,43.05,-54.421,1.354418605,-31.9837,0.350132952
25/8/2016,51.861,-45.48,-293.23,29.44,-87.182,-9.670139426,-22.8408,-0.210309336
26/8/2016,5.649,45.26,-353.16,-21.74,-118.991,38.70762258,-16.1226,-0.194624035
29/8/2016,-11.412,82.99,69.79,52,-11.673,-26.59814241,0,0.620172406
30/8/2016,-57.643,57.96,92.55,21.38,-95.23,-45.47103461,-45.9607,0.348927022
31/8/2016,-54.745,137.8,-3.91,47.6,-166.169,-172.9535381,-53.9896,0.055545695
1/9/2016,-26.556,-57.05,-90.11,10.94,-111.26,42.86082474,-44.279,-0.046540781
2/9/2016,-0.477,36.76,204.64,2.8,-16.948,143.5251313,-17.6179,-0.29639835
6/9/2016,11.883,209.38,227.86,-23.73,24.826,99.02659574,-20.4612,-0.804794763
7/9/2016,-18.196,130.23,53.66,12.17,35.84,0,-57.3771,-0.077071957
8/9/2016,-19.343,20.1,181.96,18,-55.669,19.23203887,-45.8441,0.422178247
9/9/2016,-69.404,-50.66,3.31,12.18,-14.906,-236.4310155,-22.3883,0.701280219
12/9/2016,0,-88.36,-171.81,98.12,21.368,-133.1791587,0,0.418487307
13/9/2016,-28.572,0,281.1,119.13,45.729,-207.515243,-12.2472,0.345832092
14/9/2016,-63.719,-70.66,0,42.35,-47.14,-82.79418799,-33.921,-0.018305107
15/9/2016,-40.18,51.63,0,39.69,48.532,38.03034433,-8.7592,0.043774843
16/9/2016,-10.653,80.88,0,165.13,-126.178,-116.007847,-34.4136,0.620566014
19/9/2016,-7.412,144.2,45.32,-98.89,58.235,-2.24890763,-18.6069,-0.282988654
20/9/2016,-33.532,164.98,88.31,51.08,-71.602,9.729696561,-7.7875,0.326808782
21/9/2016,42.09,75.76,73.77,9.42,-86.669,-46.61258113,-7.3037,-0.125059633
22/9/2016,-17.602,60.14,158.13,58,-43.907,-21.35560592,-0.6369,-0.603519294
23/9/2016,13.134,-37.16,-2.94,-18.03,-64.834,-14.49121726,-5.6219,0.353350264
26/9/2016,-25.768,-21.53,131.6,-15.72,-46.4,-88.19012346,0.0864,0.21040553
27/9/2016,-38.917,121.21,8.08,-29.91,-46.495,-3.871885241,-0.3786,-0.600299132
28/9/2016,-51.57,146.66,-103,22.17,-92.902,52.08845209,-5.6478,0.094327133
29/9/2016,72.291,512.54,192.52,-37.24,-490.314,-31.53437855,3.0598,-0.239704297
30/9/2016,29.545,-27.58,-175.41,-16.11,-57.609,-26.24842854,79.8925,-0.037370978
3/10/2016,37.96,16.35,0,49.12,44.239,54.51659137,1.0278,0.049205027
4/10/2016,-13.878,75.68,231.57,-14.02,86.152,53.09007212,4.0568,-0.0487822
5/10/2016,-2.604,98.49,-9.06,31.24,-111.179,229.3616889,-6.712,0.058501979
6/10/2016,-5.763,54.11,105.53,-13.52,44.616,144.8965368,-6.8494,0.002788979
7/10/2016,-58.62,9.73,13.42,-16.59,22.788,92.9478296,-5.0922,0.164159139
11/10/2016,-15.882,0,-304.89,-14.48,-221.034,-23.26414326,-12.0683,-0.138301397
12/10/2016,-73.918,0,-495.69,-11.54,-109.5,0,-11.444,0.10032556
13/10/2016,-71.704,-126.56,120.55,-16.23,-66.356,42.85318734,-15.4962,0.123832444
14/10/2016,-47.112,-141.43,33.51,-72.85,-70.55,-39.60073614,-8.6526,0.007924104
17/10/2016,-37.083,-32.89,206.41,-158.13,56.859,178.3921104,-9.2574,-0.12702988
18/10/2016,7.808,56.03,135.52,-67.55,17.45,58.51647317,-2.2316,-0.513302452
19/10/2016,-4.965,-44.3,195.73,-73.36,-89.045,27.93536578,22.2718,-0.211552937
20/10/2016,18.122,51.12,49.02,34.98,53.411,14.67002006,8.6945,0.169464859
21/10/2016,1.353,-33.18,34.3,-15.57,48.942,44.25788056,4.891,0.282820407
24/10/2016,85.086,-58.61,71.71,0,-35.686,25.65708978,-2.239,-0.144064724
25/10/2016,9.155,-75.51,-54.19,-16.4,47.042,18.75791165,-6.7254,-0.224429084
26/10/2016,-88.274,-226.59,-60.14,-30.53,-46.185,40.26113818,-12.6586,0.312620318
27/10/2016,-52.048,-165.78,77.2,-39.39,7.174,102.0890054,-11.6218,0.390966529
28/10/2016,-2.603,-129.78,-86.83,-27.9,30.506,48.86681039,-13.3496,-0.128547686
31/10/2016,-11.415,0,18.46,-69.92,31.352,137.3568365,0,0.051337608
1/11/2016,37.723,-14.39,58.57,-42.18,-47.011,-120.7834643,0,0.416396123
2/11/2016,18.994,-91.84,-47.26,-24.23,27.561,0,-30.4832,0.422622208
3/11/2016,13.008,10.95,-135.01,-59.05,68.175,-239.7436767,-38.8021,-0.240536437
4/11/2016,-69.566,73.83,-187.51,-41.04,-59.802,-90.25127492,-21.0718,-0.163257116
7/11/2016,-82.319,28.7,-171.81,-20.65,-18.263,-12.09881164,-15.2762,-0.629822166
8/11/2016,11.139,47.91,-107.8,-3.73,18.736,14.984859,2.1868,-0.400354446
9/11/2016,-4.262,-306.08,-180.64,-75.18,-41.617,-92.22601041,-4.3609,2.035954025
10/11/2016,-20.543,-94.82,85.39,-58.11,-79.359,-186.1999882,-10.2399,1.504745239
14/11/2016,-145.737,0,-297.8,-71.99,-55.143,27.19226738,-34.4545,1.076286419
15/11/2016,-41.416,-343.44,-213.25,-75.04,-141.777,0,-27.0213,-0.654892909
16/11/2016,-27.591,-289.21,38.39,-58.6,-85.272,14.92864855,-27.7437,0.049123249
17/11/2016,-10.764,-139.57,35.22,-68.8,-134.223,0.240886368,1.2627,-0.116155835
18/11/2016,-9.593,-128.22,-5.5,-20.77,-35.625,49.7466371,-17.4781,0.520463897
21/11/2016,-10.506,-181.81,47.61,-77.35,-120.529,-13.66590089,-13.9373,0.019092133
22/11/2016,-54.574,-98.87,294.07,-27.95,-64.17,-0.803385184,-17.3343,8.12E-05
23/11/2016,-59.33,-159.92,97.97,-19.4,59.773,-4.515881676,-21.5106,0.542235084
25/11/2016,-46.363,-67.38,52.93,-14.57,-81.122,66.4408766,-4.3621,-0.030464733
28/11/2016,-61.251,-198.89,126.87,1.24,-66.284,63.90553506,-5.2838,-0.271521467
29/11/2016,-62.926,-95.08,400.83,-84.88,-118.963,-129.4054532,-27.7078,0.011912224
30/11/2016,-79.024,-52.59,198.38,-59.15,-224.351,94.80816375,0,-0.20960287
1/12/2016,-13.377,-58.65,6.48,23.35,-46.423,-32.47928875,2.8306,0.361015612
2/12/2016,-20.507,-18.32,-18.93,-13.07,-53.001,-58.55269213,-4.4995,-0.24634475
5/12/2016,-58.267,-40.86,-8.01,0,-11.871,-50.87600409,-6.0695,-0.100542932
6/12/2016,-45.486,30.31,96.43,35.01,9.571,125.3965927,-0.905,-0.324308081
7/12/2016,-27.088,52.22,60.5,7.81,99.269,-153.9781904,3.026,-0.226369526
8/12/2016,-34.807,110.21,87,29.73,-43.356,-26.57303704,8.6534,0.04954174
9/12/2016,-4.059,49.42,69.83,10.47,54.674,-1.162027039,-18.8709,0.12321735
12/12/2016,0,0,79.1,0,-56.984,77.682514,-8.8779,-0.251978917
13/12/2016,-17.654,-108.45,129,-45.48,-5.469,39.2190499,-22.3036,-0.010295018
14/12/2016,-22.867,-70.61,135.37,-4.05,28.578,-169.550132,-1.7606,0.003513498
15/12/2016,-46.649,-59.83,36.53,-40.72,-123.897,-22.78446406,-35.6704,1.07398102
16/12/2016,-94.953,37.6,37.25,-55.25,0,44.12071865,-18.7648,-0.172407907
19/12/2016,-31.601,-81.81,8.63,2.46,-38.069,-14.97165583,-17.9513,-0.029965046
20/12/2016,7.103,-91.52,31.62,-22.04,-86.476,-24.79391136,-27.3959,0.025835263
21/12/2016,11.288,-163.27,107.9,-72.39,-33.395,-32.77093966,-15.1753,0.012469807
22/12/2016,31.751,-84.45,-52.13,-21.8,-28.964,-31.33203695,-22.6564,0.346991736
23/12/2016,34.017,-215.08,-46.99,-17.96,-8.303,1.776201107,-13.3136,-0.238796438
27/12/2016,18.869,-100.57,134.36,-17.39,0,1.131856379,-1.6152,0.234197158
28/12/2016,50.598,-77.15,164.89,-8.08,48.948,64.1508743,5.4027,0.151100669
29/12/2016,-16.582,-97.07,114.32,149.54,95.147,70.35495866,5.1777,-0.234408444
30/12/2016,7.231,-99.9,114.16,82.11,-1.804,0,0,-0.088873526
3/1/2017,-5.75,-81.22,155.59,0,-13.967,201.7754977,6.4118,0.499009911
4/1/2017,-25.049,-100.02,213.32,62.48,24.884,26.40952411,3.714,0.261770897
5/1/2017,-5.777,-6.32,99.46,82.03,-48.222,56.52496015,14.7627,-0.468361582
6/1/2017,9.512,-46.87,132.33,53.5,38.956,32.97418073,7.2971,0.172805351
9/1/2017,2.341,-56.52,192.45,44.34,-52.574,-1.8,4.0808,0.131055506
10/1/2017,-13.85,-16.64,56.28,28.94,-87.596,107.9216632,3.6366,0.249254613
11/1/2017,-9.141,-100.47,405.9,9.49,-114.703,85.04769948,9.1947,0.413835837
12/1/2017,-11.744,-0.24,13.62,-10.84,-146.09,197.1292316,3.548,-0.791008265
13/1/2017,-27.327,-15.11,-107.53,-27.53,-74.125,51.63569697,-6.8325,-0.001930875
17/1/2017,-8.669,27.29,-25.76,0.04,33.483,103.8695815,-6.2732,-0.362214983
18/1/2017,4.731,49.45,2.17,-89.93,39.075,111.7669325,0.551,0.374041005
19/1/2017,13.482,69.47,110.16,-4.35,-9.417,60.69529908,-7.5742,0.254443353
23/1/2017,-6.067,-38.49,95.85,-7.45,15.756,135.9653669,-2.8561,-0.830229326
24/1/2017,-13.827,16.21,6.75,-23.59,-36.432,268.9718683,-16.5417,-0.071144223
25/1/2017,29.066,181.07,151.15,-44.11,-132.254,0,-1.6838,0.017244373
26/1/2017,17.117,0,354.22,90.71,61.613,293.9138105,-6.2255,0.079868234
27/1/2017,28.382,33.33,0,-29.89,-76.117,151.2715696,1.4858,-0.350453497
30/1/2017,22.712,108.07,0,0.32,53.319,-18.23962131,4.7103,-0.458289643
31/1/2017,-30.393,66.52,-296.98,-34.56,-173.962,22.77075526,-3.0586,-0.058729439
1/2/2017,27.147,11.05,7.81,-60.13,-108.144,-31.22338725,-11.359,-0.005548452
2/2/2017,7.991,106.74,25.52,1.29,-169.766,-34.00653553,-4.8932,-0.458565024
3/2/2017,26.083,89.61,-85.95,-20.81,41.1,58.46910022,1.0591,-0.505074406
6/2/2017,35.654,-65.84,21.26,34.11,35.1,-54.8515169,-7.526,0.20641405
7/2/2017,-18.322,40.12,-170.39,15.36,-80.044,46.84805948,-6.5651,0.385349342
8/2/2017,0.013,-27.97,-187.57,15.45,-35.51,0,-4.452,-0.252410042
9/2/2017,31.784,89.4,84.61,-3.89,-59.17,-25.22417653,-12.3965,-0.10342762
10/2/2017,-32.309,82.95,-98.07,-16.92,-56.24,84.32175644,-3.3425,-0.152913844
13/2/2017,38.487,47.46,48.29,0,-21.897,118.6741255,-3.2611,0.077843364
14/2/2017,-28.815,-2.45,-118.97,-50.9,-107.932,111.7084873,-11.8277,-0.153028768
15/2/2017,0,37.9,-2.95,-72.61,-50.993,292.8025123,-9.3113,-0.162091961
16/2/2017,-28.132,-29.33,130.04,40.92,164.196,-23.5406079,10.1136,0.059145364
17/2/2017,-54.589,1202.04,257.39,53.77,113.858,-94.59520506,-0.9466,0.368518881
21/2/2017,-10.933,0,109.49,-18.81,-44.156,-50.47634426,-11.092,-0.042815731
22/2/2017,7.124,37.57,421.64,25.7,52.3,-9.01386397,-19.942,-0.717521905
23/2/2017,-18.528,102.94,11.03,2.17,1.188,-44.11019715,17.017,-0.478423554
24/2/2017,-25.049,0,15.3,8.14,26.295,-155.3101585,1.061,0.253480295
27/2/2017,-14.902,-21.78,-183.85,-20.29,-32.747,0,-2.6228,-0.058016943
28/2/2017,9.046,154.95,57.78,-31.65,-81.877,0,-15.3569,0.202456502
1/3/2017,-26.019,-14.54,0,-26.83,-3.666,-35.56004526,-16.1513,0.041916391
2/3/2017,37.677,3.63,595.45,-14.37,24.573,-178.4631973,-8.2428,0.235349603
3/3/2017,3.306,213.65,-18.18,-59.07,-13.14,-71.88440679,-6.7526,-0.30560679
6/3/2017,-4.762,62.98,289.5,-62.79,25.528,-177.1836149,15.1108,-0.137508823
7/3/2017,6.558,133.37,48.75,-68.69,46.879,-53.73593254,3.3948,-0.057365037
8/3/2017,18.385,536.15,139.54,-23.88,-170.776,-127.0706625,-6.1514,0.343532133
9/3/2017,11.694,290.12,388.62,-9.31,-164.264,-13.12683996,-1.2011,0.284855391
10/3/2017,0.742,51.58,153.77,-36.5,-49.92,-94.82606066,-12.2871,-0.304636139
13/3/2017,30.451,0,408.34,6.77,-96.785,14.16138036,-5.6098,-0.166180287
14/3/2017,34.202,651.18,352.32,-56.13,31.113,-8.790001894,0.2056,0.105737863
15/3/2017,17.147,216.46,91.56,-69.96,-59.544,20.16106172,-15.5398,-0.328434492
16/3/2017,138.18,217.83,306,-37.94,-94.842,-35.15726699,-2.3613,-0.481114152
17/3/2017,186.502,244.12,221.17,44.97,211.557,-141.1148135,3.3716,-0.335632389
20/3/2017,62.386,94.66,-118.32,21.23,29.847,68.32069269,-18.544,-0.31675854
21/3/2017,29.447,247.63,327.01,44.18,0,-135.0717316,1.5489,0.056460674
22/3/2017,10.37,32.15,-104.45,1.48,78.443,48.64777328,-19.0821,-0.022765275
23/3/2017,32.224,167.66,24.69,11.44,-40.796,-140.7057325,-7.6566,-0.011510617
24/3/2017,79.317,89.16,-78.82,45.37,-103.853,34.32909764,-22.8133,-0.298309368
27/3/2017,29.767,1129.52,-8.47,48.64,-54.802,-14.40844395,-10.4541,-0.230420195
28/3/2017,0,0,55.24,48.74,-89.629,27.71434939,1.0609,0.14416972
29/3/2017,70.112,104.7,-64.7,4.55,-173.731,13.46453412,-119.593,-0.038469943
30/3/2017,11.506,68.19,76.26,309.81,-168.431,-19.68129008,-3.5732,-0.213879071
31/3/2017,-20.21,538.19,45.77,-8.35,-208.691,-47.20471432,0.0924,0.282456604
3/4/2017,32.896,90.03,39.59,37.64,-25.345,117.2712681,12.8902,-0.177487198
4/4/2017,46.245,0,-42.19,2.42,-6.997,130.355284,81.1987,0.179004988
5/4/2017,23.725,73.97,38.15,10.71,-17.711,87.33826781,24.9337,-0.115164472
6/4/2017,20.711,67.77,-16.09,0,-44.814,-68.65563862,16.6888,0.091889164
7/4/2017,101.767,-22.01,-67.83,13.74,33.575,64.16176704,31.227,-0.105059267
10/4/2017,67.575,-98.66,-91.37,-3.69,-36.587,-67.19905486,9.4079,0.139127082
11/4/2017,42.02,-112.29,-88.87,-21.97,37.088,39.2974851,1.6217,0.07972728
12/4/2017,119.788,-76.61,36.83,32.26,4.466,-393.0923515,2.2003,-0.061433268
13/4/2017,38.002,-48.55,-18.82,0,-13.703,-42.74064893,0,-0.467080125
14/4/2017,0,0,-75.26,0,0,0,0,0.012025419
17/4/2017,66.619,-10.44,-15.32,-49.41,0,66.44507551,-2.2152,-0.067005083
18/4/2017,57.825,-125.79,15.85,-21.39,-0.077,-21.40361039,-3.7509,-0.009067347
19/4/2017,0,-87.51,-187.69,-10.7,7.159,-83.57278842,-6.1595,0.660522794
20/4/2017,101.948,-16.9,59.5,-11.99,-38.098,-40.05463787,-6.8465,-0.108913708
21/4/2017,23.435,193.69,211.57,-28.88,-17.765,0,-4.7675,0.033200504
24/4/2017,0,-35.19,250.18,11.91,-59.738,6.228701128,3.0912,-0.314667473
25/4/2017,98.652,50.71,627.2,33.18,77.981,152.5915099,29.2129,0.316689483
26/4/2017,142.769,-10.05,288.36,-31.15,-73.063,9.952104865,12.3615,0.439237821
27/4/2017,34.656,-3.56,5.03,-17.59,-73.029,2.188510946,-2.9174,-0.011911712
28/4/2017,31.377,-173.4,-16.87,106.73,-58.453,34.48575476,0,-0.243494172
1/5/2017,0,0,0,0,0,0,0,-0.279416591
2/5/2017,63.758,-51.9,117.19,-6.03,-174.421,149.0742092,6.6516,-0.040908472
3/5/2017,24.373,-14.57,0,-9.01,-171.789,-32.90374534,3.2247,0.018052399
4/5/2017,-23.503,-21.83,403.11,-14.11,-59.963,-107.7739447,0.4399,0.443788146
5/5/2017,51.889,-38.6,0,-61.2,-84.82,15.58710571,29.4164,0.010580402
8/5/2017,123.414,-90.53,536.09,17.12,-45.246,-20.98171018,13.6357,0.185311305
9/5/2017,50.806,211.59,0,11.1,-41.94,76.96517569,23.7709,0.110402654
10/5/2017,56.489,0,140.58,0,-5.432,70.0047356,10.8174,-0.336614253
11/5/2017,0,222.68,150.52,70.17,-22.639,36.67834395,25.7858,-0.175548824
12/5/2017,88.76,142.46,-302.46,19.63,42.368,145.8685281,-8.6078,-0.308798033
15/5/2017,-55.678,60,-61.8,-14.73,-4.509,37.43005981,2.1974,-0.325758661
16/5/2017,32.966,162.96,188.02,-2.66,14.745,23.34786681,15.3371,-0.111167987
17/5/2017,-15.19,181.65,57.86,36.55,84.739,-150.1984392,10.2614,0.047719084
18/5/2017,29.361,55.91,39.23,-59.45,-1.294,56.37426207,-10.9788,1.003755723
19/5/2017,-7.59,488.17,88.71,-23.72,-142.468,59.28198193,-11.2659,-0.696120706
22/5/2017,50.92,138.61,266.74,5.37,-37.031,213.7708933,5.3828,0.000506867
23/5/2017,17.247,-56.52,-26.63,49.9,-0.475,76.65575976,2.941,0.069754208
24/5/2017,0.892,55.31,96.28,3.12,47.057,71.89017694,9.0417,-0.126032158
25/5/2017,0,122.34,83.76,9.13,-4.375,43.13406849,10.5699,-0.303482919
26/5/2017,-2.629,-48.94,141.03,-22.07,-3.097,46.28711656,-2.1992,-0.072599841
30/5/2017,-11.16,-26.58,25.21,141.54,14.269,32.50483411,11.4907,0.281031265
31/5/2017,-35.818,175.35,-321.34,-1.8,-128.407,-206.5703837,11.4928,-0.282897844
1/6/2017,0,-69.93,-7.09,-44.19,-678.709,-25.66141635,3.8309,-0.13839352
2/6/2017,-2.071,17.6,369.79,36.23,-9.085,18.44632072,35.7702,0.103431155
5/6/2017,-12.86,-17.36,291.62,14.39,97.35,10.82468911,19.5482,-0.377045431
6/6/2017,-51.052,-486.95,0,0.54,-51.586,7.303456481,3.9663,-0.197678578
7/6/2017,-14.129,13.86,144.6,-25.14,20.077,12.75132275,17.1473,-0.027832585
8/6/2017,-3.403,322.06,308.43,6.34,-32.01,-113.2853989,15.3839,-0.075255057
9/6/2017,-76.86,-10.75,136.76,-33.7,-50.864,-75.81156914,17.8173,0.000341808
12/6/2017,46.426,-0.72,-182.28,-10.32,-68.188,-34.01910271,0,0.109916165
13/6/2017,-12.693,761.79,-33.14,-45.08,-143.957,11.40357757,13.0328,-0.184543512
14/6/2017,-15.626,13.39,51.66,-35.83,30.723,-288.3008152,230.286,-0.423170601
15/6/2017,-20.263,-94.93,0.64,-5.78,-170.563,0,10.4167,0.528470476
16/6/2017,15.062,-107.47,-116.07,29.5,0,-114.6298208,12.1519,-0.188455694
19/6/2017,-3.851,-26.65,141.59,2.11,33.822,79.49798952,-3.315,0.10367748
20/6/2017,-36.122,-45.71,409.51,-14.6,21.679,2.59157977,-7.4607,0.500448787
21/6/2017,14.625,-13.71,-141.06,-17.63,-24.871,-11.17525402,6.696,0.081890162
22/6/2017,-151.771,78.88,157.8,24.13,15.44,58.51116031,13.3739,-0.072362626
23/6/2017,0,75.64,181.85,-28.73,47.618,-2.253200909,-7.4724,-0.308745295
26/6/2017,0,0,31.12,-19.83,66.878,78.818248,0,-0.132001498
27/6/2017,0,146.1,71.97,51.76,57.185,-62.61110943,-14.2705,0.065766381
28/6/2017,0,-56.27,-207.13,28.65,1.308,63.4917538,-3.937,-0.164326076
29/6/2017,0,-113.58,85.01,87.04,-70.457,44.53054059,2.3428,0.183023162
30/6/2017,0,224.7,-37.01,-4.61,140.134,103.560716,20.5072,0.009816705
3/7/2017,35.54,-138.39,42.78,12.01,94.861,280.2847104,5.3002,0.407098323
5/7/2017,-22.275,19.3,45.3,-0.95,69.583,36.77015234,-7.581,0.258695672
6/7/2017,-38.628,93.58,197.62,77.21,68.19,-61.25269062,10.0133,-0.003646124
7/7/2017,-24.822,-64.86,239.35,-6.62,114.902,-0.48269137,-3.0107,-0.255304583
10/7/2017,-40.549,25.09,-93.42,0,154.783,33.05946311,0.6991,-0.299264153
11/7/2017,-46.267,24.9,73.61,2.14,84.781,89.04445878,-1.2524,-0.036927292
12/7/2017,-0.589,84.81,339.4,-13.71,37.259,117.0049875,4.7845,-0.531281076
13/7/2017,-61.112,-12.92,343.8,41.96,130.232,112.2547707,-5.8667,-0.107162341
14/7/2017,-73.312,83.09,196.76,11.44,-3.668,122.8937107,-15.4271,-0.45377188
17/7/2017,-12.915,58.38,4.37,-16.86,-16.242,131.9179158,3.819,0.049917559
18/7/2017,-80.725,58.43,-159.37,69.52,32.118,43.81827398,5.4229,-0.337925372
19/7/2017,-121.052,158.09,-29.13,-3.59,28.811,26.79157801,3.11,-0.01496279
20/7/2017,-56.271,27.18,106.05,-37.36,29.73,-21.3938287,-2.4905,0.048166996
