Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines
26/2/2013,30.035,15.35,-11.59,-84.15,7.37,9.277819833,-9.5303
27/2/2013,84.985,156.53,2.93,-6.84,67.35,221.9349626,1.676
28/2/2013,97.124,-237.04,200.36,128.25,120.66,390.9958989,-23.3885
1/3/2013,221.301,168.01,0,108.26,124.44,184.7719829,5.7211
4/3/2013,21.442,21.92,417.57,9.69,54.59,-34.53137611,-6.4541
5/3/2013,-2.41,55.68,133.15,-14.1,17.89,142.3895378,-0.1835
7/3/2013,42.495,126.85,-46.29,-15.53,20.9,-0.001018382,187.88
8/3/2013,-29.602,251.26,42.52,53.47,63.7,169.3920615,23.2652
11/3/2013,16.239,185.42,-177.64,8.46,-162.33,50.14374137,-6.0885
12/3/2013,0,143.75,-46.1,44.47,20.31,12.20610765,84.0218
13/3/2013,-28.591,55.95,45.63,-25.83,-151.45,60.7177814,-8.3043
14/3/2013,-44.397,105.17,-181.57,45.39,-74.48,157.9077924,-34.7354
15/3/2013,-43.667,216.49,-504.51,135.07,-98.95,-32.57469867,-35.0157
18/3/2013,3.071,98.61,-339.48,-54.54,9.57,-128.8564526,-13.889
19/3/2013,-26.079,27.01,-100.58,-33.14,-141.21,-200.30867,-32.81
20/3/2013,1.093,-29.39,-362.6,-109.95,-77.86,-90.90561289,-14.3638
21/3/2013,-42.999,75.75,-237.31,-22.32,0,-0.927338418,-14.8925
22/3/2013,-30.899,37.52,-276.96,2.51,-86.11,-147.2961288,-16.8145
25/3/2013,-97.634,149.15,-102.83,-24.52,-33.23,92.73476685,5.3682
26/3/2013,49.391,104.42,4.66,22.78,-41.94,63.89364668,7.0142
27/3/2013,64.165,0,-200.36,41.64,4.7,194.2741056,33.026
28/3/2013,53.195,0,-114.23,23.46,-97.33,346.9322076,0
29/3/2013,0,0,127.61,-24.65,0,0,0
1/4/2013,38.306,0,-63.86,-31.22,0,161.3823515,15.1596
2/4/2013,36.724,-5.48,29.72,30.67,82.3,90.32166931,-5.4151
3/4/2013,56.925,-63.4,-164.31,-67.07,129.06,66.98853528,18.5066
4/4/2013,-55.239,-45.4,-425.67,-105.19,8.04,-313.422121,9.8993
5/4/2013,7.378,-22.36,-622.71,-133.56,-69.61,-228.5712859,-2.5901
8/4/2013,-96.667,-19.04,-352.54,0,1.42,-93.28006432,61.4057
9/4/2013,-41.238,-113.64,-34.45,-46.5,-18.55,229.144929,0
10/4/2013,-27.334,30.16,55.83,-71.44,-129.64,-64.60342303,17.0734
11/4/2013,-15.799,0,252.71,0.8,108.65,14.72862717,9.7976
12/4/2013,15.371,17.11,-53.79,-37.53,217.8,-125.4296994,28.3685
15/4/2013,-48.401,-61.79,-123.4,0,-110.41,-181.4484257,21.5273
16/4/2013,-33.865,117.6,-241.99,0,105.56,-53.1839196,-11.5484
17/4/2013,63.553,45.1,-186.66,6.86,108.13,-288.0557785,99.8191
18/4/2013,42.169,191.17,-212.19,-32.85,-49.1,-35.81517693,2.7836
19/4/2013,25.44,0,-228.74,26.41,-43.35,132.8049388,1.8863
22/4/2013,32.677,151.63,33.17,41.46,155.78,163.2752717,15.1822
23/4/2013,73.718,83.55,-81.19,-42.67,23.11,-533.0549908,-14.37
24/4/2013,-4.444,0,-11.96,-227.49,134.86,749.8483277,-26.2518
25/4/2013,-38.645,285.42,40.75,-95.06,24.9,402.2171406,7.6032
26/4/2013,-22.391,55.88,-59.04,93.99,104.35,-16.14561456,2.6757
29/4/2013,10.593,121.73,-155.45,-39.66,341.18,-206.6853371,6.1058
30/4/2013,55.448,183.18,22.52,48.67,-189.57,576.9041671,26.1591
1/5/2013,0.754,0,0,0,0,0,0
2/5/2013,748.961,300.2,-100.49,-5.16,290.07,-302.6239299,16.9317
3/5/2013,-84.37,196.65,-5.87,-40.2,21.12,304.2523644,50.4364
6/5/2013,-56.383,170.5,-27.55,0,-10.47,99.6305859,16.3829
7/5/2013,-31.347,201.83,-193.87,29.27,-71.56,64.04635202,-4.9209
8/5/2013,18.047,193.73,-235.28,-18.88,-4.08,135.537025,33.5847
9/5/2013,0,146.17,107.52,-42.64,-4.57,131.1382682,-1.0051
10/5/2013,-6.491,108.05,-151.64,80.78,59.55,156.183508,12.0823
13/5/2013,-50.647,87.56,-75.84,54.29,-9.49,-11.7377277,0
14/5/2013,-15.853,83.55,137.26,33.1,-39.63,-334.2303091,35.0126
15/5/2013,-48.487,310.47,13.98,155.97,42.93,-173.6124567,164.918
16/5/2013,-1.491,226.49,291.7,12.37,-46.94,-142.7396178,4.2599
17/5/2013,2.267,174.59,0,13.31,-11.3,-21.53604245,-31.758
20/5/2013,54.612,187.97,104.97,54.12,-27.47,-179.3900639,-12.8579
21/5/2013,0.167,469.19,105.02,-23.25,-23.13,-30.80739252,19.0021
22/5/2013,26.556,293.56,125.59,108.41,-35.79,55.28257457,-0.9415
23/5/2013,-73.737,57.16,-8.73,-103.67,37.09,-177.9526639,6.4689
24/5/2013,-67.494,-32.72,-53.65,0,22.22,-320.3513566,-20.5539
28/5/2013,-15.141,175.33,-28.07,-91.3,43.12,67.41182749,-35.0425
29/5/2013,-90.605,172.6,359.14,-150.7,-50.98,-254.4770475,-28.9965
30/5/2013,-146.81,266.85,324.47,-127.14,-21.55,0,-17.7939
31/5/2013,-63.477,-87.97,161.11,11.55,319.17,19.82173016,272.126
3/6/2013,-171.27,73.37,-18.93,-190.07,-51.18,-53.85397152,-78.2596
4/6/2013,-99.422,46.81,113.54,-155.65,39.04,-250.8313361,-43.1614
5/6/2013,-61.893,28.36,12.36,-69.24,125.79,-624.2040317,-26.3592
6/6/2013,0,-39.66,0,-154.12,96.56,-680.6523274,-40.7292
7/6/2013,-185.128,111.84,-842.4,-116.16,-120.65,-270.0360335,-12.4044
10/6/2013,-122.455,36.43,-263.83,-59.26,45.42,-108.2416407,-16.194
11/6/2013,-405.248,-139.82,-487.76,-177.08,-58.07,-100.5874152,-0.754
12/6/2013,-220.148,-179.19,-407.55,-189.27,1.47,-214.4035112,0
13/6/2013,-140.893,-94.56,-870.33,45.3,56.12,-91.33743705,-38.4775
14/6/2013,-36.947,-53.66,-354.25,4.83,5.54,-228.0022468,0.6901
17/6/2013,-31.405,-17.97,-65.79,15.94,0,16.95286743,-11.8315
18/6/2013,-22.678,-96.22,-105.05,-59.51,29.9,16.49357232,12.1847
19/6/2013,-80.028,-78.09,-133.14,-39.92,18.52,285.0853227,-4.3045
20/6/2013,-128.687,-357.84,-379.84,-204.12,-72.7,-13.04440497,-21.1489
21/6/2013,-224.616,-294.4,-692.5,-111.81,-34.33,173.742548,-51.7558
24/6/2013,-67.895,-255.47,-237.15,-74.88,58.86,-125.1066098,-12.7019
25/6/2013,-120.565,-221.17,-110.68,-68.67,-145.73,-200.7537643,-43.1356
26/6/2013,-15.599,-93.84,-161.77,-543.16,57.41,-69.3846714,27.9523
27/6/2013,5.046,-139.1,99.63,179.44,143.49,116.2148057,36.6796
28/6/2013,96.821,0,414.29,167.28,501.31,489.3495238,82.0778
1/7/2013,-30.363,204.8,-24.12,0,181.79,68.3838701,29.7727
2/7/2013,-36.547,-1.09,40.35,19.96,166.21,-221.5056451,14.8016
3/7/2013,-88.038,-97.43,-205.49,-108.65,91.98,-42.57036808,-0.5925
5/7/2013,-26.024,-2.95,-141.73,42.58,29.12,-114.9598092,-4.3381
8/7/2013,-97.232,-39.35,-176.18,-124.32,-106.36,43.83790965,-14.2819
9/7/2013,-53.142,27.83,-62.32,-27.66,-13.19,0,-6.0121
10/7/2013,-59.497,12.21,-53.97,58.07,-55.86,96.08707147,-8.6315
11/7/2013,7.059,-220.19,294.44,78.12,53.91,160.5584719,-22.8622
12/7/2013,28.247,-853.21,141.09,71.78,17.64,39.70441611,21.5572
15/7/2013,1.617,-29.46,79.96,13.62,-94.03,68.14637392,6.3219
16/7/2013,-5.68,-52.15,48.07,16.43,2.79,-42.72035794,4.6645
17/7/2013,14.263,-0.7,125.08,26.4,-141.18,48.01108677,-4.1467
18/7/2013,-16.862,-19.02,-103,18.83,8.85,86.74262133,-2.5433
19/7/2013,-5.406,66.84,-107.15,-6.45,-83.41,7.849380618,163.553
22/7/2013,-31.462,-64.08,28.35,0,-59.13,80.52718581,-0.4114
23/7/2013,31.089,36.95,288.48,17.74,8.5,185.7078692,4.1911
24/7/2013,8.294,-65.81,176.46,-13.13,-66.33,157.9897069,-1.5169
25/7/2013,-21.539,-40.16,132.35,12.11,54.09,-174.9533209,-1.251
26/7/2013,-9.054,49.13,208.19,-3.32,-85.1,11.0135646,0.4922
29/7/2013,-36.849,-35.26,49.62,-79.46,-136.84,0.902415288,11.8304
30/7/2013,202.776,37.98,119.91,-1.44,-2.84,-339.75628,-52.3828
31/7/2013,-8.561,28.98,38.76,5.87,138.53,107.4777293,-3.499
1/8/2013,324.074,46.28,39.39,-10.21,9.56,131.4617433,-0.0336
2/8/2013,-79.593,72.42,85.35,-52.56,69.75,191.2058439,77.336
5/8/2013,0,24.81,106.53,-12.33,51.32,74.19002912,8.333
6/8/2013,0,57.95,-129.09,-31.82,-50.17,-378.5957651,-14.3305
7/8/2013,0,-41.19,-112.26,-72.45,11.19,-33.31639522,-17.8479
8/8/2013,0,-55.4,-133.53,-108.99,-46.75,54.4267669,-17.3696
9/8/2013,0,0,-52.27,-43.3,0,-21.83336997,0
12/8/2013,-27.013,68.37,-64.99,0,57.47,86.30133369,1.1884
13/8/2013,-43.807,12.41,158.22,-16.89,132.92,156.2295936,-26.8348
14/8/2013,1.758,47.9,328.47,7.06,31.14,135.6253515,-12.9637
15/8/2013,22.619,0,0,53.77,77.1,121.5261833,-0.1053
16/8/2013,-85.809,-81.33,230.83,-29.66,89.49,71.65775401,-7.0465
19/8/2013,-169.979,-104.81,135.7,-115.34,5.82,91.37590191,0
20/8/2013,-182.255,-214.14,269.19,-359.36,11.53,169.0960735,0
21/8/2013,-81.487,-117.98,-105.64,-179.16,9.5,40.07448481,0
22/8/2013,-79.887,0,-102.35,-111.87,52.91,-61.40181565,-107.046
23/8/2013,-17.958,-208.66,153.59,-17.17,72.32,-71.14183951,-46.1085
26/8/2013,-20.466,-86.11,162.93,-52.8,23.95,-36.639946,0
27/8/2013,-21.658,-208.06,71.29,-27.66,-70.32,76.74765576,-55.1088
28/8/2013,-106.71,-155.67,109.64,-94.96,-147.43,-100.2585914,-128.757
29/8/2013,-7.355,11.72,404.59,11.79,-129.4,38.44411453,-34.5863
30/8/2013,55.551,-15.04,402.38,1.87,244.45,148.7125875,-43.7629
3/9/2013,-11.857,-108.59,217.24,40.64,-58.44,43.85117603,-10.2463
4/9/2013,-13.956,15.31,232.92,-12.04,-138.26,-99.98640323,-14.8305
5/9/2013,-10.533,167.16,478.18,-15.42,4.58,320.573549,4.225
6/9/2013,-15.229,194.07,454.91,30.46,-59.85,195.3965007,8.6664
9/9/2013,4.644,0,506.72,93.37,19.77,470.5987317,5.7893
10/9/2013,138.804,421.15,739.82,109.8,93.93,477.1988058,24.7645
11/9/2013,53.031,85.72,644.01,104.62,101.47,130.1595188,35.661
12/9/2013,12.558,150.44,1311.13,2.34,118.36,-85.5661952,43.849
13/9/2013,-25.718,-12.34,403.93,32.43,53.03,119.7436573,-1.1496
16/9/2013,43.17,50.22,480.18,95.59,12.14,339.5301599,22.7947
17/9/2013,3.888,55.44,381.92,27.22,76.68,145.4850977,30.7168
18/9/2013,-33.209,83.24,0,-32.69,-59.64,42.42639865,4.1281
19/9/2013,96.17,576.27,0,177.54,-6.92,74.89106754,58.6468
20/9/2013,-6.818,214.77,0,65.03,15.13,-84.62585034,397.526
23/9/2013,1.412,-4.15,308.32,-9.59,-79.99,-23.69603704,7.5261
24/9/2013,-55.542,4.97,88.26,-82.72,0,-39.63137825,-14.3215
25/9/2013,-51.024,69.44,213.17,-78.02,77.89,-34.29188605,10.846
26/9/2013,-51.012,65.6,233.34,-40.77,-15.32,-36.262454,-5.0573
27/9/2013,-16.091,-27.6,234.25,-111.67,29.25,34.4292804,-17.2689
30/9/2013,-70.06,-83.55,118.34,-53.18,-146.04,-113.8673364,-647.458
1/10/2013,-22.685,-13.84,169.91,-12.14,-38.48,25.79249548,-4.9683
2/10/2013,3.054,0,221.77,-6.47,8.73,41.40819561,-11.4572
3/10/2013,-0.863,188.26,0,-3.85,182.53,-74.4085924,-1.2079
4/10/2013,-25.491,89.92,438.94,-74.23,-30.23,9.461175617,21.5783
7/10/2013,-11.97,129.58,204.5,-28.4,-93.19,74.18493027,7.5765
8/10/2013,-8.333,38.28,433.11,0.72,-103.18,-74.86485259,1.3851
9/10/2013,12.016,52.36,0,-14.05,-116.82,-7.573352682,-62.1856
10/10/2013,-20.726,122.67,171.91,33.72,-83.05,159.1477091,-14.434
11/10/2013,1.895,162.47,317.54,62.01,-92.89,35.10862591,0.0488
15/10/2013,0,185.94,321.09,31.66,37.24,-58.96584919,0
16/10/2013,-27.424,0,190.03,-0.36,-165.21,-111.8329788,13.6932
17/10/2013,-37.815,133.21,294.64,6.35,52.55,-182.2621251,3.2603
18/10/2013,-8.738,281.27,348.59,32.03,-55.19,349.9375376,-3.9849
21/10/2013,-3.317,162.9,206.86,34.1,-46.31,87.49022314,-4.0889
22/10/2013,-103.171,129.48,174.56,-21.58,-54.53,86.42000276,-5.6334
23/10/2013,89.053,104.93,540.55,0,-21.35,-11.81689044,3.7432
24/10/2013,14.291,161.49,150.68,7.89,-3.49,10.29272727,-14.5436
25/10/2013,-12.81,113.59,3.53,-4.33,-88.99,-114.4316777,-85.366
28/10/2013,4.686,106.91,119.26,17.53,-47.96,26.69047292,0
29/10/2013,-22.997,197.13,109.07,-1.11,24.08,5.014448878,-6.9655
30/10/2013,-15.318,167.17,178.68,0.82,-6.88,241.0546036,-5.779
31/10/2013,16.106,290.17,-50.56,-51.01,24.93,-166.7674704,-3.4791
1/11/2013,-47.618,36.74,169.18,-56.72,-31.67,137.5735589,0
4/11/2013,-41.002,0,-232.48,-24.83,-43,89.50987825,-8.7088
5/11/2013,0,29.16,-51.55,-62.4,-61.37,-61.83784734,3.8887
6/11/2013,-28.429,46.09,-20.64,-60.51,-42.78,231.3708191,-22.8189
7/11/2013,-8.369,77.3,-71.58,-18.09,77.25,123.8524231,-3.5925
8/11/2013,-23.483,56.79,-241.85,-42.9,-12.77,40.58617862,-37.6762
12/11/2013,-39.896,59.23,49.63,-103.22,-109.86,-63.27496896,29.5345
13/11/2013,-48.445,0,-204.34,-135.69,-216.06,-192.7631182,-9.4111
14/11/2013,-12.278,253.34,-33.49,-48.39,-106.57,95.22202182,-13.3385
15/11/2013,-16.605,0,37.75,-53.96,-148.4,0,-7.6017
18/11/2013,25.163,142.45,-24.05,-18.24,4.1,59.9728368,5.7142
19/11/2013,11.686,155.61,230.87,0.99,-20.77,-120.3689483,-2.7046
20/11/2013,-17.168,17.11,84.25,-126.82,-593.62,0,-9.0464
21/11/2013,-44.911,-6.36,-210.65,-65.91,14.5,26.51231356,-25.572
22/11/2013,5.325,2.65,-8.19,-75.59,-26.64,10.10781789,-25.5252
25/11/2013,-0.199,133.26,101.81,-45.88,-63.6,-112.4313451,-11.7778
26/11/2013,-4.625,-60.62,11.48,-289.91,-26.94,-146.0780484,40.3666
27/11/2013,12.199,-15.08,26.38,-136.35,-64.4,-12.92561267,-3.1468
29/11/2013,10.342,119.51,86.64,-47.89,-17.99,112.4993547,50.5176
2/12/2013,7.287,127.67,30.96,-198.21,-25.85,60.91742728,4.5174
3/12/2013,-4.126,83.71,-64.42,-183.95,84.81,-62.27977075,-18.8912
4/12/2013,6.54,26.9,-314.89,-88.32,-157.74,-144.5763997,-15.4864
5/12/2013,-45.682,210.37,-314.32,0,-82.83,19.74014488,-3.2771
6/12/2013,-60.91,0,-67.26,-115.6,27.96,-12.09378454,-12.8867
9/12/2013,7.843,551.69,54.77,-100.15,25.6,-33.79441023,-10.3486
11/12/2013,14.363,160.18,-196.17,-109.65,55.67,41.05421557,0.3169
12/12/2013,-32.421,38.74,-561.25,-109.82,-36.93,-34.85065352,-15.3084
13/12/2013,-28.474,0,-257.52,-108.76,-83.9,-58.54995503,-34.5127
16/12/2013,-19.343,-38.21,-63.94,-76.33,0,117.7034234,-20.2458
17/12/2013,-10.778,210.98,60.7,-22.69,-50.27,-140.6787837,-66.1393
18/12/2013,23.253,304.6,-117.68,-39.07,46.7,111.1151218,-2.8713
19/12/2013,28.34,357.84,104.49,-33.99,-88.43,-57.51328374,9.2978
20/12/2013,0.242,134.57,18.91,-22.09,76.28,45.28764592,2.6387
23/12/2013,-4.274,0,61.88,-25.55,-4.36,-21.54157702,-1.4229
24/12/2013,-1.007,30.54,-46.13,-52.55,33.17,0,0
26/12/2013,0,126.47,-17.68,-77.51,0,13.7678693,-1.2427
27/12/2013,-378.925,65.1,100.7,-21.79,2.59,51.29721691,0.5627
30/12/2013,57.589,20.79,111.78,0,50.06,63.00132349,0
31/12/2013,0,44.32,0,0,-28.59,0,0
2/1/2014,26.24,117.42,-297.52,3.78,42.307,85.65816476,8.9013
3/1/2014,-11.115,-2.22,-266.95,14.27,15.474,-48.49772766,-5.8018
6/1/2014,-15.402,-41.35,50.72,40.64,-73.708,-41.56315657,-11.229
7/1/2014,-24.333,-85.74,105.16,-33,-10.805,-58.52771338,-8.6871
8/1/2014,-8.898,27.07,186.59,117.21,40.637,-75.85304794,-5.1185
9/1/2014,10.895,28.08,104.68,-19.11,-52.117,39.31311441,2.6365
10/1/2014,8.11,16.18,-57.82,-34.44,-148.191,73.13207547,-13.852
13/1/2014,163.499,27.93,-73.56,57.06,-17.596,-18.32011199,5.615
14/1/2014,0,0,-16.57,-46.67,124.632,36.57050464,1.4797
15/1/2014,89.602,125.44,-4.38,-35.43,-4.872,-33.41272196,-6.2226
16/1/2014,22.683,90.74,58.7,-55.88,74.038,-0.154145846,2.7709
17/1/2014,-1.813,24.52,-75.58,18.48,2.889,51.56663536,-7.693
21/1/2014,3.593,2.05,13.48,-29.3,-5.415,67.13722832,5.4466
22/1/2014,30.767,46.64,81.83,-26.17,78.466,52.10062787,-3.2722
23/1/2014,48.629,75.81,-89.26,56.54,-19.542,40.48172688,16.7914
24/1/2014,-23.451,-31.45,-88.77,-4.88,-20.615,-141.0510511,-8.757
27/1/2014,-79.584,-208.03,-510.6,-101.97,-132.877,-235.2980023,-33.9469
28/1/2014,-56.055,-212.62,-296.75,-98.29,-151.986,-123.3483378,-25.2024
29/1/2014,20.152,42.65,32.86,-18.2,8.101,-3.029457619,-5.8203
30/1/2014,-12.632,-29.4,0,-101.91,-149.183,-72.61042843,-20.0556
31/1/2014,0,-93.09,0,-71.93,56.717,24.82758621,0
3/2/2014,-36.97,-133.24,-361.89,-91.31,-92.825,-100.3110401,-17.7635
4/2/2014,-27.928,-52.5,-617.94,-149.26,-63.053,-59.422965,-24.5312
5/2/2014,11.831,12.86,-277.91,-101.31,-100.811,-2.077592307,-19.8869
6/2/2014,24.12,-0.37,-61.22,-69.92,74.132,-7.846586615,-5.1771
7/2/2014,51.264,-40.67,169.62,-4.45,55.745,47.37780019,9.5241
10/2/2014,69.155,-70.38,-112.04,-24.14,76.155,-478.6469441,0.9699
11/2/2014,43.858,-31.92,52.78,-44.52,117.059,127.8833576,12.4688
12/2/2014,34.631,25.28,3.98,-8.15,-23.821,200.1962077,16.6489
14/2/2014,3.757,3.25,8.17,0,-70.014,6.307505546,-2.4877
18/2/2014,58.747,113.41,-7.71,-8.52,14.591,219.0158187,-3.9158
19/2/2014,91.701,0,-2.8,-23.5,177.824,-62.5632885,24.2642
20/2/2014,84.552,35.14,-190.26,-53.85,-15.366,-21.85822785,31.4544
24/2/2014,46.416,45.32,2.61,6.48,-33.694,7.242439774,-48.4275
25/2/2014,4.995,79.25,232.98,-18.68,64.555,-71.73073637,29.8514
26/2/2014,-12.485,91.44,42.8,-36.23,-146.972,21.55051301,4.7757
27/2/2014,13.043,0,109.64,-57.47,167.011,2.300892588,10.8682
28/2/2014,44.567,97.92,248.23,25.38,225.78,432.9455942,21.6163
4/3/2014,-7.643,31.23,-160.07,40.28,18.196,0,33.5615
5/3/2014,70.503,124.64,38.57,69.25,91.237,41.40947123,29.8426
6/3/2014,54.177,211.95,97.3,30.28,72.329,99.55073586,30.8512
7/3/2014,9.844,438.25,211.85,-11.31,75.822,71.34728748,31.0424
10/3/2014,-24.824,-611.66,-53.43,4.08,43.298,-61.67489152,13.5765
11/3/2014,-9.27,250.3,-2.04,7.79,56.945,-67.6259571,30.7917
12/3/2014,-11.498,148.56,-288.28,-6.95,121.547,-152.6091017,7.6105
13/3/2014,107.178,104.34,-438.42,63.56,-25.778,58.39658163,14.5869
14/3/2014,655.505,228.21,-463.43,-76.18,-32.623,58.62530362,5.8681
18/3/2014,78.011,205.89,-101.17,62.57,128.167,43.76178235,7.4642
19/3/2014,103.854,183.44,-58.22,31.11,-62.739,31.03010689,12.8083
20/3/2014,-47.053,122.63,-182.89,-33.46,-117.658,-9.850938614,14.0877
21/3/2014,-30.579,701.17,-42.68,-10.36,0,146.4412903,-5.895
24/3/2014,23.581,265.12,40.5,28.98,169.386,59.91131775,6.8036
25/3/2014,28.625,215.5,-95.64,-16.07,-38.056,182.7144897,-9.2196
26/3/2014,9.443,171.04,72.45,2.29,36.911,107.137398,9.2831
27/3/2014,1.028,375.44,188.38,84.5,23.719,164.0782716,103.086
28/3/2014,111.765,479.57,211.59,64.27,128.267,179.9345538,25.3377
31/3/2014,0,0,283.22,117.61,2.824,148.818662,31.3147
1/4/2014,165.512,0,256.2,34.51,78.164,187.2679022,6.2021
2/4/2014,85.059,187.18,466.24,-3.56,110.726,171.6616714,31.2074
3/4/2014,106.753,148.61,382.66,25.35,71.671,138.9734141,24.6134
4/4/2014,-3.64,41.48,134.39,-14.21,-156.175,128.5231237,9.8579
7/4/2014,139.451,123.48,139.5,0,213.119,79.25909234,12.4604
8/4/2014,189.382,0,64.71,42.18,82.633,70.39378662,16.0987
9/4/2014,0,176.32,347.18,53.58,51.119,59.90671727,0
10/4/2014,-128.16,68.29,339.75,25.67,183.035,67.43452651,26.5274
11/4/2014,4.642,-68.81,110.66,10.59,97.82,35.88028486,6.8317
14/4/2014,-0.332,0,-13.89,0,36.866,46.87387062,8.1447
15/4/2014,51.633,-15.35,78.02,0,59.244,-263.6111982,17.1788
16/4/2014,30.131,-10.36,41.92,7.62,-8.019,128.7937951,7.2419
17/4/2014,58.884,67.58,136.15,53.71,51.383,142.2055272,0
18/4/2014,0,0,168.09,39.47,0,0,0
21/4/2014,27.561,36.86,55.02,33.91,0,0,26.34
22/4/2014,87.991,30.8,124.48,58.36,-17.993,196.6966081,60.2165
23/4/2014,39.332,137.65,249.65,50.94,98.792,-244.9147126,17.8506
24/4/2014,2.481,0,65.37,-3.87,31.385,-66.86960842,29.2787
25/4/2014,-1.455,42.08,29.51,27.67,39.24,-21.92415668,2.9068
28/4/2014,-32.404,24.46,-106.13,4.79,0,-14.41036251,20.8997
29/4/2014,-43.121,124.72,-160.99,-12.82,-0.021,-14.71001207,7.6353
30/4/2014,-14.593,96.06,-71.2,57.82,-132.399,32.96098894,32.058
1/5/2014,0,0,0,0,0,0,0
2/5/2014,7.462,77.13,-164.95,51.94,-0.019,138.959946,16.2816
5/5/2014,26.495,54.71,0,0,23.216,159.0048555,12.1568
6/5/2014,8.9,12.64,0,11.33,-1.018,333.1576587,10.8314
7/5/2014,29.403,24.67,-371.73,-62.33,0,170.3397095,15.7965
8/5/2014,-11.47,87.97,-231,36.02,86.264,-28.52699531,-4.2235
9/5/2014,42.129,210.2,-65.76,-57.81,81.905,-14.38785195,17.4038
12/5/2014,30.544,203.39,-113.47,-38.22,127.32,225.7282211,-13.7198
13/5/2014,5.503,610.16,228.84,0,7.783,222.1526931,3.1962
14/5/2014,110.186,0,319.33,5.84,124.256,196.4297716,65.5802
15/5/2014,0,196.45,343.78,18.5,100.176,46.36289886,6.9732
16/5/2014,183.978,627.77,458.03,-63.99,13.081,284.005056,20.652
19/5/2014,211.667,242.89,146.51,16.74,102.453,0,3.0697
20/5/2014,44.271,2.66,267.22,-256.27,8.129,238.3518368,14.4827
21/5/2014,-3.329,-36.83,209.24,-94.29,28.428,141.3410656,30.9007
22/5/2014,32.384,-19.27,287.35,-57.79,-25.072,-16.06483566,8.0601
23/5/2014,28.278,87.99,150.43,-208.3,-16.835,182.6276256,12.1612
27/5/2014,0,-37.83,8.05,-83.67,-5.672,-51.39103624,-4.2833
28/5/2014,9.867,-7.4,129.33,-84.74,40.251,120.1558791,-11.697
29/5/2014,0,-74.89,74.95,-61.03,-74.596,96.93269188,11.4119
30/5/2014,-55.018,522.67,21.55,-65.96,-427.864,40.64426895,11.0415
2/6/2014,71.014,49.2,188.81,82,26.296,136.6004919,-12.8292
3/6/2014,-21.312,111.03,38.89,94.71,211.16,75.94071995,10.0932
4/6/2014,76.384,29.63,0,17.8,-39.754,86.14817416,-9.6616
5/6/2014,-5.238,239.38,65.95,42.07,-58.436,14.50433322,3.9667
6/6/2014,-21.805,578.74,0,9.45,52.725,104.7078457,-10.1166
9/6/2014,-65.775,98.72,26.53,4.04,-26.111,241.0382268,12.7942
10/6/2014,22.928,130.22,235.4,-25.08,189.505,212.579658,25.3186
11/6/2014,5.513,-8.62,115.3,-5.33,55.276,169.963288,20.5513
12/6/2014,-37.394,420.37,0.25,-4.7,11.63,0,0
13/6/2014,59.051,210.19,-271.92,-31.44,-46.107,-127.213955,11.8791
16/6/2014,-20.76,-23.84,13.41,-36.48,0,-1.910087229,-1.3094
17/6/2014,-2.258,11.18,36.75,-23.19,55.284,30.18125553,-7.1705
18/6/2014,192.444,54.31,128.39,-84.12,-90.165,-61.62851243,-12.1187
19/6/2014,-17.325,-72.6,-32.61,-118.59,-130.203,0,-24.5446
20/6/2014,2.614,-34.75,-76.88,-11.24,-59.779,-8.238195597,-25.2565
23/6/2014,-19.27,-30.7,-39.55,-20.16,-131.051,-7.573165241,-2.1783
24/6/2014,11.661,6.23,29.42,-6.23,-32.669,134.3167925,15.924
25/6/2014,-13.642,120.17,-32.7,-27.72,-24.16,-126.1128725,19.118
26/6/2014,-3.247,-86.75,101.36,-1.52,-32.168,53.50207129,2.821
27/6/2014,-26.57,37.75,300.68,59,-77.965,-96.74431326,6.2732
30/6/2014,42.716,0,212.62,73.93,-52.815,-224.5184014,23.1631
1/7/2014,44.678,375.44,123.19,0,-66.669,-49.03079299,27.4122
2/7/2014,23.035,-688.01,306.38,19.39,160.35,22.50213493,9.2281
3/7/2014,-17.355,886.24,167.07,13.77,-68.882,147.8259886,-4.9116
7/7/2014,65.094,130.7,180.16,52.9,-12.248,42.99321562,20.7134
8/7/2014,135.4,80.92,108.86,65.76,-14.588,36.68083183,11.9749
9/7/2014,0,138.06,-58.77,60.19,118.824,0,-5.0581
10/7/2014,362.384,166.01,173.38,114.67,-56.087,-112.0149455,8.8794
11/7/2014,253.208,215.36,206.83,0,-37.767,35.66012248,-16.054
14/7/2014,32.5,-90.49,16.74,12.81,-62.744,-4.217216266,1.9344
15/7/2014,22.261,-0.09,270.29,49.53,11.104,63.88130323,3.1403
16/7/2014,74.489,105.92,146.47,41,-10.761,199.0574268,0
17/7/2014,45.348,309.17,247.26,57.99,83.434,81.42148614,-3.9858
18/7/2014,40.693,97.56,115.7,24.8,33.28,210.9933091,-1.1113
21/7/2014,-1.971,40.62,90.49,17.49,163.246,105.5085776,-17.9079
22/7/2014,0.518,61.81,136.36,54.03,47.704,30.87848525,-13.9125
23/7/2014,44.292,139.47,73.03,-23.99,58.528,262.7304677,-9.0512
24/7/2014,31.893,61.05,171.8,36.52,-46.27,61.92728255,-1.396
25/7/2014,16.759,20.1,75.63,-31.35,50.474,184.5289871,-7.4903
